DNS Performance Testing Tool
Nominum Version 2.0.0.0

[Status] Command line: dnsperf -s 192.168.1.253 -d ../test/test_1001 -n 1 -Q 1000 -c 100 -vD
[Status] Sending queries (to 192.168.1.253)
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469519a536._getpgpkey.example.com CERT 0.004673
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951c86a0._getpgpkey.example.com CERT 0.004279
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469510b6e3._getpgpkey.example.com CERT 0.004511
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951a85d7._getpgpkey.example.com CERT 0.004283
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469516f6f5._getpgpkey.example.com CERT 0.004735
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469511eba9._getpgpkey.example.com CERT 0.004244
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469519829d._getpgpkey.example.com CERT 0.004416
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695104ee6._getpgpkey.example.com CERT 0.004731
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951e0a13._getpgpkey.example.com CERT 0.004536
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951d4446._getpgpkey.example.com CERT 0.004602
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469511c892._getpgpkey.example.com CERT 0.004949
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469512bfba._getpgpkey.example.com CERT 0.005079
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951c0e7d._getpgpkey.example.com CERT 0.004790
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695180cc5._getpgpkey.example.com CERT 0.004575
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469517f86c._getpgpkey.example.com CERT 0.004705
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951bb3aa._getpgpkey.example.com CERT 0.004400
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951a4230._getpgpkey.example.com CERT 0.002267
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951d7218._getpgpkey.example.com CERT 0.002590
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951016c2._getpgpkey.example.com CERT 0.002814
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695198add._getpgpkey.example.com CERT 0.002651
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695132a8c._getpgpkey.example.com CERT 0.002558
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469517a02c._getpgpkey.example.com CERT 0.002698
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695161a64._getpgpkey.example.com CERT 0.002353
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695196782._getpgpkey.example.com CERT 0.002735
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469517392b._getpgpkey.example.com CERT 0.002852
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469512f032._getpgpkey.example.com CERT 0.002614
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469511e34e._getpgpkey.example.com CERT 0.002795
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695161755._getpgpkey.example.com CERT 0.002767
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951b0962._getpgpkey.example.com CERT 0.002938
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951613d1._getpgpkey.example.com CERT 0.002450
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951618b1._getpgpkey.example.com CERT 0.002524
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951363d8._getpgpkey.example.com CERT 0.002780
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951d2a92._getpgpkey.example.com CERT 0.002698
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951aa48e._getpgpkey.example.com CERT 0.003046
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951716be._getpgpkey.example.com CERT 0.002797
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695170150._getpgpkey.example.com CERT 0.002643
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469511330a._getpgpkey.example.com CERT 0.003013
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469515a20b._getpgpkey.example.com CERT 0.002565
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951bc0ed._getpgpkey.example.com CERT 0.002734
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695175559._getpgpkey.example.com CERT 0.002895
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951fee87._getpgpkey.example.com CERT 0.002902
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695188dc7._getpgpkey.example.com CERT 0.002883
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469515b9a5._getpgpkey.example.com CERT 0.003364
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951a9b9c._getpgpkey.example.com CERT 0.002673
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469516a28b._getpgpkey.example.com CERT 0.002537
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951059d3._getpgpkey.example.com CERT 0.002539
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469516ce73._getpgpkey.example.com CERT 0.002733
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951a9a15._getpgpkey.example.com CERT 0.002554
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951e0654._getpgpkey.example.com CERT 0.002904
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951d399e._getpgpkey.example.com CERT 0.002652
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695134370._getpgpkey.example.com CERT 0.002899
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469511a577._getpgpkey.example.com CERT 0.002922
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951f8989._getpgpkey.example.com CERT 0.002967
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469517f21a._getpgpkey.example.com CERT 0.002674
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469515d68e._getpgpkey.example.com CERT 0.002878
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951311f5._getpgpkey.example.com CERT 0.003468
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951ec99b._getpgpkey.example.com CERT 0.003176
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951a432f._getpgpkey.example.com CERT 0.003084
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695197e48._getpgpkey.example.com CERT 0.003391
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951af3ea._getpgpkey.example.com CERT 0.003120
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951c0ae1._getpgpkey.example.com CERT 0.003660
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469510b6e4._getpgpkey.example.com CERT 0.002978
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469514d27d._getpgpkey.example.com CERT 0.002807
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695191981._getpgpkey.example.com CERT 0.003676
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695154005._getpgpkey.example.com CERT 0.003364
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695131219._getpgpkey.example.com CERT 0.003325
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469512be7a._getpgpkey.example.com CERT 0.003002
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951b229c._getpgpkey.example.com CERT 0.002951
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469517a5c2._getpgpkey.example.com CERT 0.003385
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951827c8._getpgpkey.example.com CERT 0.003680
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951c472b._getpgpkey.example.com CERT 0.003400
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951b50d2._getpgpkey.example.com CERT 0.002993
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951da93f._getpgpkey.example.com CERT 0.003678
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951f800a._getpgpkey.example.com CERT 0.003680
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951714c7._getpgpkey.example.com CERT 0.003019
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951ce8e8._getpgpkey.example.com CERT 0.003170
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951c1a62._getpgpkey.example.com CERT 0.003425
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695159e89._getpgpkey.example.com CERT 0.003374
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695112b77._getpgpkey.example.com CERT 0.003661
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469512189e._getpgpkey.example.com CERT 0.003189
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469519b787._getpgpkey.example.com CERT 0.003171
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695146c42._getpgpkey.example.com CERT 0.003963
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695186568._getpgpkey.example.com CERT 0.003345
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695182880._getpgpkey.example.com CERT 0.003662
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951e0f8c._getpgpkey.example.com CERT 0.003528
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951b8349._getpgpkey.example.com CERT 0.003215
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695178c67._getpgpkey.example.com CERT 0.003101
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695130da1._getpgpkey.example.com CERT 0.003536
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469511660e._getpgpkey.example.com CERT 0.003381
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951365ef._getpgpkey.example.com CERT 0.003404
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951bdab5._getpgpkey.example.com CERT 0.003879
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469511267e._getpgpkey.example.com CERT 0.003576
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951f28e5._getpgpkey.example.com CERT 0.003371
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951e63fc._getpgpkey.example.com CERT 0.003424
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469513dedb._getpgpkey.example.com CERT 0.003994
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469516918d._getpgpkey.example.com CERT 0.004111
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695161e76._getpgpkey.example.com CERT 0.003777
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951331d0._getpgpkey.example.com CERT 0.004085
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951e1564._getpgpkey.example.com CERT 0.003501
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469511fd22._getpgpkey.example.com CERT 0.003755
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951dbf27._getpgpkey.example.com CERT 0.003725
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469514541f._getpgpkey.example.com CERT 0.004056
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695106f92._getpgpkey.example.com CERT 0.003280
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951c0410._getpgpkey.example.com CERT 0.002645
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469514e8cc._getpgpkey.example.com CERT 0.002578
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951f75f3._getpgpkey.example.com CERT 0.002477
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695183b6f._getpgpkey.example.com CERT 0.002756
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951f737d._getpgpkey.example.com CERT 0.002757
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951ff656._getpgpkey.example.com CERT 0.002412
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951262f7._getpgpkey.example.com CERT 0.002372
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469518eccf._getpgpkey.example.com CERT 0.002668
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951cd82d._getpgpkey.example.com CERT 0.002618
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951ad39a._getpgpkey.example.com CERT 0.002579
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469517298d._getpgpkey.example.com CERT 0.002760
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695145792._getpgpkey.example.com CERT 0.002481
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469512e849._getpgpkey.example.com CERT 0.002756
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695153cc6._getpgpkey.example.com CERT 0.002759
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951cb5f7._getpgpkey.example.com CERT 0.002835
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695143ee1._getpgpkey.example.com CERT 0.002692
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951cfec9._getpgpkey.example.com CERT 0.002857
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951ca1a0._getpgpkey.example.com CERT 0.002591
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695189519._getpgpkey.example.com CERT 0.002593
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469518dfbb._getpgpkey.example.com CERT 0.002826
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695186f5a._getpgpkey.example.com CERT 0.002757
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951ae078._getpgpkey.example.com CERT 0.002802
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695102e4c._getpgpkey.example.com CERT 0.002961
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951e1d4f._getpgpkey.example.com CERT 0.003014
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469511334e._getpgpkey.example.com CERT 0.003082
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695153415._getpgpkey.example.com CERT 0.003117
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469512ebab._getpgpkey.example.com CERT 0.002762
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951abb30._getpgpkey.example.com CERT 0.002954
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951b0a23._getpgpkey.example.com CERT 0.002850
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469518d107._getpgpkey.example.com CERT 0.002833
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469515a67a._getpgpkey.example.com CERT 0.003017
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695134ab8._getpgpkey.example.com CERT 0.003079
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469518c13a._getpgpkey.example.com CERT 0.002959
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951b6bb2._getpgpkey.example.com CERT 0.003256
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469518a1c9._getpgpkey.example.com CERT 0.002997
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469516451c._getpgpkey.example.com CERT 0.003340
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951fdf1b._getpgpkey.example.com CERT 0.003159
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951516b1._getpgpkey.example.com CERT 0.003057
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469513ec8c._getpgpkey.example.com CERT 0.003018
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695124afb._getpgpkey.example.com CERT 0.003074
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469515bdb4._getpgpkey.example.com CERT 0.003224
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951aff79._getpgpkey.example.com CERT 0.003244
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469516a9b2._getpgpkey.example.com CERT 0.003172
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469513425e._getpgpkey.example.com CERT 0.003469
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951c3183._getpgpkey.example.com CERT 0.003411
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695186019._getpgpkey.example.com CERT 0.003602
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695197d93._getpgpkey.example.com CERT 0.003237
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951ea365._getpgpkey.example.com CERT 0.003240
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951f775a._getpgpkey.example.com CERT 0.003629
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469513ff82._getpgpkey.example.com CERT 0.003486
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951ae2a1._getpgpkey.example.com CERT 0.003352
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469515b558._getpgpkey.example.com CERT 0.003639
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469513560d._getpgpkey.example.com CERT 0.003746
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951b6921._getpgpkey.example.com CERT 0.003571
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951dc7fe._getpgpkey.example.com CERT 0.003656
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695110c5a._getpgpkey.example.com CERT 0.003815
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951efade._getpgpkey.example.com CERT 0.003567
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951080b0._getpgpkey.example.com CERT 0.003444
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951b1fb4._getpgpkey.example.com CERT 0.003771
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469517e24a._getpgpkey.example.com CERT 0.003857
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695124d83._getpgpkey.example.com CERT 0.003639
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695170f1c._getpgpkey.example.com CERT 0.003715
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951e812b._getpgpkey.example.com CERT 0.003849
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469512f6aa._getpgpkey.example.com CERT 0.003635
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695109598._getpgpkey.example.com CERT 0.003564
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469512ed21._getpgpkey.example.com CERT 0.003712
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695189844._getpgpkey.example.com CERT 0.003778
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951ada9c._getpgpkey.example.com CERT 0.003644
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695164be5._getpgpkey.example.com CERT 0.003908
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951645d0._getpgpkey.example.com CERT 0.003659
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951cbf6a._getpgpkey.example.com CERT 0.003996
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469511d2f4._getpgpkey.example.com CERT 0.003663
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695134eca._getpgpkey.example.com CERT 0.004011
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951a348d._getpgpkey.example.com CERT 0.003751
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469514f958._getpgpkey.example.com CERT 0.003626
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951669ba._getpgpkey.example.com CERT 0.004173
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695122ae6._getpgpkey.example.com CERT 0.003935
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469513dd38._getpgpkey.example.com CERT 0.003781
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695136563._getpgpkey.example.com CERT 0.003721
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469516952c._getpgpkey.example.com CERT 0.003849
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695160bc2._getpgpkey.example.com CERT 0.003968
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695158019._getpgpkey.example.com CERT 0.003896
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695153aff._getpgpkey.example.com CERT 0.004055
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951d77b3._getpgpkey.example.com CERT 0.004047
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469510368e._getpgpkey.example.com CERT 0.003924
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469517d5c7._getpgpkey.example.com CERT 0.004116
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951f648c._getpgpkey.example.com CERT 0.003774
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469517e6ca._getpgpkey.example.com CERT 0.002586
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695167927._getpgpkey.example.com CERT 0.002678
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951e6d71._getpgpkey.example.com CERT 0.002555
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951cca9d._getpgpkey.example.com CERT 0.002370
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695116d81._getpgpkey.example.com CERT 0.002676
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695181183._getpgpkey.example.com CERT 0.002479
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469513340c._getpgpkey.example.com CERT 0.002691
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951cd86c._getpgpkey.example.com CERT 0.002641
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469511f8aa._getpgpkey.example.com CERT 0.002608
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469514b8e8._getpgpkey.example.com CERT 0.002478
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695179cc4._getpgpkey.example.com CERT 0.002836
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951068d0._getpgpkey.example.com CERT 0.002657
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695170983._getpgpkey.example.com CERT 0.002474
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695129cc0._getpgpkey.example.com CERT 0.002551
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951d8033._getpgpkey.example.com CERT 0.002782
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469519ea8f._getpgpkey.example.com CERT 0.002694
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695125ffb._getpgpkey.example.com CERT 0.002977
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469516d621._getpgpkey.example.com CERT 0.002666
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695187251._getpgpkey.example.com CERT 0.002751
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951dd63f._getpgpkey.example.com CERT 0.002702
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469513f77f._getpgpkey.example.com CERT 0.003054
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469518468b._getpgpkey.example.com CERT 0.002740
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469510c564._getpgpkey.example.com CERT 0.002909
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951e9d7a._getpgpkey.example.com CERT 0.002980
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951f8d98._getpgpkey.example.com CERT 0.002864
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695103a8e._getpgpkey.example.com CERT 0.003007
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469513fc31._getpgpkey.example.com CERT 0.002936
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695142248._getpgpkey.example.com CERT 0.002878
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951fafdf._getpgpkey.example.com CERT 0.002994
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469515f858._getpgpkey.example.com CERT 0.003183
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695137b06._getpgpkey.example.com CERT 0.003227
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951a2b11._getpgpkey.example.com CERT 0.003155
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695186e06._getpgpkey.example.com CERT 0.003002
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469516b438._getpgpkey.example.com CERT 0.003245
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951f4638._getpgpkey.example.com CERT 0.002994
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695175c30._getpgpkey.example.com CERT 0.003034
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951b27f7._getpgpkey.example.com CERT 0.003058
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695102870._getpgpkey.example.com CERT 0.003045
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695192cfa._getpgpkey.example.com CERT 0.003112
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469514871b._getpgpkey.example.com CERT 0.003042
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695170b46._getpgpkey.example.com CERT 0.003149
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695104aef._getpgpkey.example.com CERT 0.003247
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469516d316._getpgpkey.example.com CERT 0.003196
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951a3e3c._getpgpkey.example.com CERT 0.003380
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951cad93._getpgpkey.example.com CERT 0.003057
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469510fb41._getpgpkey.example.com CERT 0.003171
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951521ec._getpgpkey.example.com CERT 0.003097
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469517a12f._getpgpkey.example.com CERT 0.003300
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695146a2d._getpgpkey.example.com CERT 0.003238
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695176159._getpgpkey.example.com CERT 0.003273
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951ebcb9._getpgpkey.example.com CERT 0.003146
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469516e98a._getpgpkey.example.com CERT 0.003327
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695161f33._getpgpkey.example.com CERT 0.003250
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469513c918._getpgpkey.example.com CERT 0.003238
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af469511bd10._getpgpkey.example.com CERT 0.003392
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af4695145d7c._getpgpkey.example.com CERT 0.003286
> NOERROR 80e179ad8a515536ed683d8082906924735c6f625878af46951e79e8._getpgpkey.example.com CERT 0.003482
